text,intent,intent_label
is there a quick way to improve my credit score,28,improve_credit_score
please confirm that opening a new account can decrease your credit score,28,improve_credit_score
how to improve my credit score,28,improve_credit_score
what can i do to maintain good credit,28,improve_credit_score
tell me how to improve my credit score,28,improve_credit_score
what can i do to improve my credit score,28,improve_credit_score
tell me ways to improve my credit score,28,improve_credit_score
how can i stop my credit score from dropping,28,improve_credit_score
how can i go about improving my credit score,28,improve_credit_score
will doing this hurt my credit score,28,improve_credit_score
are there any new harmful things that could affect my credit score,28,improve_credit_score
can i protect my credit score,28,improve_credit_score
what kind of entertainment is available in chicago,149,travel_suggestion
what are the main attractions in gatlinburg,149,travel_suggestion
what are some fun things i can partake in in atlanta,149,travel_suggestion
help me find things to do in nashville,149,travel_suggestion
please suggest some fun tourist activities in tokyo,149,travel_suggestion
"are there any interesting things to do in atlanta, georgia",149,travel_suggestion
"when visiting chicago, what things can i do there",149,travel_suggestion
where should i travel if i want to visit some history museums,149,travel_suggestion
where is the best winery in the south of france,149,travel_suggestion
where should i book my next trip,149,travel_suggestion
what's a good use of my time in toronto,149,travel_suggestion
name some things i should do while in evans,149,travel_suggestion
what do tourists do in tokyo,149,travel_suggestion
what's there to do in seattle,149,travel_suggestion
what's the funnest thing for a tourist to do in iceland,149,travel_suggestion
what do people in sioux falls do for fun,149,travel_suggestion
show me some things to do in gatlinburg,149,travel_suggestion
name some tourist things to do in chicago,149,travel_suggestion
what kinds of fun touristy things are there to do in boston,149,travel_suggestion
what are some hot travel destinations,149,travel_suggestion
what are some fun things to do in sweden,149,travel_suggestion
where should i travel if i want to go to a nice beach,149,travel_suggestion
where's a good place to go if i want to see mountains,149,travel_suggestion
"what do you suggest for entertainment in tampa, florida",149,travel_suggestion
what are some touristy things to do in boston,149,travel_suggestion
what's a good place to travel to,149,travel_suggestion
are there any fun tourist activities in australia,149,travel_suggestion
what things can i do in portland,149,travel_suggestion
can you give me some suggestions to go site seeing when i get there,149,travel_suggestion
name the five star attractions in gatlinburg,149,travel_suggestion
is there anything fun to do in berlin,149,travel_suggestion
do you know of any activities in nashville,149,travel_suggestion
"is there anything fun to do in manassas, virginia",149,travel_suggestion
"in austin, what are some tourist things to do",149,travel_suggestion
are there any fun tourist things to do in boston,149,travel_suggestion
what do you recommend to do in vegas,149,travel_suggestion
tell me some things to see in tampa,149,travel_suggestion
where should i travel to next,149,travel_suggestion
what experiences does kentucky offer,149,travel_suggestion
what can i do in nashville,149,travel_suggestion
what things are there to do in portland,149,travel_suggestion
give me some awesome travel destinations,149,travel_suggestion
what are some things i can do in portland,149,travel_suggestion
name some tourist things to do in seattle,149,travel_suggestion
what things are there to do in kentucky,149,travel_suggestion
are there any interesting activities to do in austin,149,travel_suggestion
what sites are there to see when in evans,149,travel_suggestion
where should i spend my time off,149,travel_suggestion
could you tell me what fun tourist things i could do in tokyo,149,travel_suggestion
what's the best place to travel to this time of year,149,travel_suggestion
help me roll a dice,92,roll_dice
i'd like a 7 sided dice roll please,92,roll_dice
please roll dice,92,roll_dice
throw the dice,92,roll_dice
i want you to roll a dice,92,roll_dice
will you roll a 6 sided dice,92,roll_dice
give me a random number between 1 and 6,92,roll_dice
can you roll the 12 sided dice please,92,roll_dice
could you roll the 8 sided dice,92,roll_dice
roll the dice,92,roll_dice
please roll a 6 sided dice,92,roll_dice
the dice need to be rolled,92,roll_dice
roll a die with 6 sides please,92,roll_dice
go ahead and roll the dice,92,roll_dice
roll a die,92,roll_dice
provide a random roll of the dice,92,roll_dice
roll the 10 sided dice on time,92,roll_dice
roll this dice,92,roll_dice
can you roll the dice,92,roll_dice
i need a 10 sided die rolled,92,roll_dice
can you roll dice,92,roll_dice
i need an algorithm to give me the result of rolling one twelve sided die,92,roll_dice
roll a pair of six sided dice,92,roll_dice
i'd like you to roll dice,92,roll_dice
can you roll a 6 sided dice,92,roll_dice
i want to roll some dice,92,roll_dice
toss a die would you,92,roll_dice
can you roll a 4 sided dice,92,roll_dice
roll dice please,92,roll_dice
what number do you get when you roll one six sided die,92,roll_dice
could you roll a 6 sided dice,92,roll_dice
"ai, please roll the dice",92,roll_dice
give the dice a roll,92,roll_dice
roll a dice for me,92,roll_dice
roll a dice and give me a number from 1 to 6,92,roll_dice
i'd like you to roll a 6 sided dice,92,roll_dice
"roll die, 6 sided",92,roll_dice
6 sided dice roll,92,roll_dice
i'd like to know how much you get when you roll a ten sided dice,92,roll_dice
go ahead and roll that 9 sided dice,92,roll_dice
please do a dice roll,92,roll_dice
roll a pair of dice,92,roll_dice
roll a pair of eight sided dice,92,roll_dice
could you role a ten sided die,92,roll_dice
roll them bones!,92,roll_dice
roll dice now,92,roll_dice
go ahead and roll those dice,92,roll_dice
i want to roll a dice,92,roll_dice
what do you get if you roll a six sided dice,92,roll_dice
"ai, go ahead and roll the dice",92,roll_dice
repeat the question,13,repeat
i didn't catch that say it again,13,repeat
"i didn't hear you, can you repeat that louder",13,repeat
i didn't hear say it again please,13,repeat
"could you repeat that, please",13,repeat
"i didn't hear, please say it again",13,repeat
just another time please,13,repeat
come again with that,13,repeat
please run that by me again,13,repeat
ai could you say that again,13,repeat
one more time please,13,repeat
will you please repeat what you said,13,repeat
repeat that please,13,repeat
please say it again,13,repeat
"i did not quite hear you, can you say it again",13,repeat
would you repeat what you just said,13,repeat
"i didnt understand what you just said, can you say it again",13,repeat
can you repeat yourself,13,repeat
what was that,13,repeat
can you say what you just said again,13,repeat
can you please repeat that response,13,repeat
i didn't hear what you said,13,repeat
i would like you to repeat yourself,13,repeat
ai i didn't hear you,13,repeat
say it again please,13,repeat
what did you just mention,13,repeat
ai what was the question,13,repeat
ai please repeat,13,repeat
"i missed that last one, please repeat",13,repeat
